participant,rt,accuracy,congruency_num,spacing_num
275,0.368,1,1,0
275,0.385,1,0,0
275,0.394,1,0,0
275,0.345,1,0,0
275,0.401,1,1,0
275,0.435,1,0,0
275,0.43,1,0,0
275,0.37,1,0,0
275,0.538,1,1,0
275,0.417,1,0,0
275,0.415,1,0,0
275,0.364,1,0,0
275,0.35,1,1,0
275,0.383,1,0,0
275,0.451,1,1,0
275,0.402,1,0,0
275,0.353,1,0,0
275,0.393,1,0,0
275,0.437,1,1,0
275,0.401,1,1,0
275,0.416,1,0,0
275,0.393,1,0,0
275,0.421,1,1,0
275,0.386,1,1,0
275,0.546,1,0,0
275,0.38,1,0,0
275,0.384,1,1,0
275,0.496,1,0,0
275,0.515,1,0,0
275,0.4,1,1,0
275,0.479,1,1,0
275,0.437,1,1,0
275,0.378,1,1,0
275,0.539,1,1,0
275,0.372,1,1,0
275,0.403,1,1,0
275,0.587,1,0,0
275,0.336,1,0,0
275,0.469,1,1,0
275,0.296,1,1,0
275,0.429,1,0,0
275,0.514,1,1,0
275,0.588,1,0,0
275,0.437,1,0,0
275,0.436,1,0,0
275,0.379,1,1,0
275,0.403,1,1,0
275,0.382,1,0,0
275,0.375,1,0,0
275,0.374,1,1,0
275,0.385,1,0,0
275,0.384,1,1,0
275,0.378,1,1,0
275,0.484,1,0,0
275,0.522,1,1,0
275,0.42,1,0,0
275,0.413,1,0,0
275,0.471,1,0,0
275,0.424,1,0,0
275,0.476,1,0,0
275,0.415,1,1,0
275,0.402,1,1,0
275,0.429,1,0,0
275,0.515,1,0,0
275,0.38,1,1,0
275,0.381,1,0,0
275,0.433,1,1,0
275,0.429,1,1,0
275,0.315,1,0,0
275,0.373,1,0,0
275,0.406,0,1,0
275,0.411,1,1,0
275,0.437,1,0,0
275,0.613,1,1,0
275,0.447,1,0,0
275,0.45,1,0,0
275,0.314,1,1,0
275,0.337,1,1,0
275,0.42,1,0,0
275,0.334,1,1,0
275,0.384,1,1,0
275,0.411,1,1,0
275,0.386,1,1,0
275,0.429,1,0,0
275,0.33,1,0,0
275,0.455,1,0,0
275,0.395,1,1,0
275,0.605,1,0,0
275,0.442,1,0,0
275,0.359,1,0,0
275,0.455,1,1,0
275,0.514,1,0,0
275,0.402,1,1,0
275,0.344,1,1,0
275,0.396,1,1,0
275,0.438,1,0,0
275,0.395,1,0,0
275,0.431,1,1,0
275,0.429,1,1,0
275,0.442,1,1,0
275,0.586,1,0,0
275,0.359,1,0,0
275,0.368,1,1,0
275,0.284,1,0,0
275,0.418,1,0,0
275,0.412,1,0,0
275,0.336,1,1,0
275,0.443,1,1,0
275,0.396,1,1,0
275,0.387,1,0,0
275,0.451,1,0,0
3286,0.396,1,0,0
3286,0.447,1,1,0
3286,0.323,1,0,0
3286,0.383,1,0,0
3286,0.618,1,1,0
3286,0.425,1,1,0
3286,0.338,1,0,0
3286,0.421,1,1,0
3286,0.327,1,1,0
3286,0.378,1,1,0
3286,0.395,1,1,0
3286,0.365,1,1,0
3286,0.352,1,0,0
3286,0.414,1,0,0
3286,0.382,1,0,0
3286,0.315,1,1,0
3286,0.313,1,1,0
3286,0.352,1,0,0
3286,0.332,1,1,0
3286,0.345,1,0,0
3286,0.377,1,1,0
3286,0.617,1,0,0
3286,0.371,1,1,0
3286,0.327,1,1,0
3286,0.328,1,1,0
3286,0.336,1,0,0
3286,0.311,1,0,0
3286,0.341,1,1,0
3286,0.322,1,0,0
3286,0.63,1,0,0
3286,0.387,1,0,0
3286,0.42,1,1,0
3286,0.3,1,0,0
3286,0.351,0,0,0
3286,0.273,1,1,0
3286,0.323,1,0,0
3286,0.33,1,0,0
3286,0.317,1,1,0
3286,0.314,1,0,0
3286,0.363,1,1,0
3286,0.654,1,0,0
3286,0.475,1,0,0
3286,0.443,1,1,0
3286,0.476,1,1,0
3286,0.34,1,1,0
3286,0.34,1,1,0
3286,0.319,1,0,0
3286,0.313,1,0,0
3286,0.313,1,1,0
3286,0.39,1,1,0
3286,0.389,1,0,0
3286,0.351,1,1,0
3286,0.357,1,0,0
3286,0.322,1,0,0
3286,0.343,1,1,0
3286,0.49,1,0,0
3286,0.339,1,1,0
3286,0.335,1,1,0
3286,0.307,1,0,0
3286,0.31,1,1,0
3286,0.341,1,0,0
3286,0.351,1,1,0
3286,0.364,1,0,0
3286,0.356,0,1,0
3286,0.352,1,0,0
3286,0.294,1,0,0
3286,0.393,1,1,0
3286,0.385,1,1,0
3286,0.326,1,1,0
3286,0.429,1,0,0
3286,0.307,1,0,0
3286,0.375,1,1,0
3286,0.307,1,1,0
3286,0.344,0,1,0
3286,0.382,1,0,0
3286,0.384,1,1,0
3286,0.499,1,1,0
3286,0.344,1,0,0
3286,0.589,1,1,0
3286,0.32,1,0,0
3286,0.334,1,0,0
3286,0.299,1,0,0
3286,0.38,1,0,0
3286,0.399,1,0,0
3286,0.324,1,0,0
3286,0.334,1,1,0
3286,0.485,1,1,0
3286,0.445,1,1,0
3286,0.387,1,0,0
3286,0.328,1,0,0
3286,0.378,1,0,0
3286,0.361,1,1,0
3286,0.417,1,1,0
3286,0.35,1,1,0
3286,0.376,1,1,0
3286,0.303,1,0,0
3286,0.356,1,0,0
3286,0.334,1,1,0
3286,0.308,1,1,0
3286,0.351,1,0,0
3286,0.455,1,0,0
3286,0.343,1,0,0
3286,0.353,1,0,0
3286,0.35,1,0,0
3286,0.53,1,1,0
3286,0.489,1,1,0
3286,0.334,1,0,0
3286,0.419,1,0,0
3286,0.28,1,0,0
3286,0.318,1,0,0
3286,0.358,1,0,0
3286,0.308,1,1,0
3286,0.292,1,1,0
3286,0.54,1,1,0
3286,0.341,1,1,0
3286,0.344,1,1,0
3286,0.341,1,0,0
3286,0.384,1,1,0
3286,0.274,1,1,0
3286,0.376,1,0,0
3286,0.389,1,0,0
3286,0.329,1,1,0
3286,0.355,1,0,0
3286,0.364,1,1,0
3286,0.387,1,1,0
3286,0.352,1,1,0
3286,0.413,1,0,0
3286,0.31,1,0,0
3286,0.345,1,0,0
3286,0.302,1,1,0
3286,0.387,1,1,0
3286,0.341,1,0,0
3286,0.401,1,0,0
3286,0.326,1,0,0
3286,0.313,1,1,0
3286,0.327,1,0,0
3286,0.315,1,1,0
3286,0.439,1,0,0
3286,0.405,1,0,0
3286,0.433,1,1,0
3286,0.377,1,0,0
3286,0.368,1,0,0
3286,0.328,1,1,0
3286,0.309,1,1,0
3286,0.32,1,0,0
3286,0.37,1,0,0
3286,0.36,1,0,0
3286,0.429,1,1,0
3286,0.337,1,1,0
3286,0.346,1,1,0
3286,0.472,1,1,0
3286,0.35,1,0,0
3286,0.452,1,0,0
3286,0.561,1,1,0
3286,0.375,1,1,0
3286,0.476,1,0,0
3286,0.337,1,0,0
3286,0.455,1,1,0
3286,0.484,1,0,0
3286,0.346,1,1,0
3286,0.389,0,0,0
3286,0.321,1,1,0
3286,0.472,1,1,0
3286,0.311,1,0,0
3286,0.402,1,0,0
3286,0.534,1,1,0
3286,0.39,1,0,0
3286,0.634,1,1,0
3286,0.362,1,0,0
3286,0.398,1,1,0
3286,0.339,1,0,0
3286,0.392,1,1,0
3286,0.4,1,1,0
3286,0.336,1,0,0
3286,0.324,1,0,0
3286,0.46,1,1,0
3286,0.34,1,1,0
3286,0.314,1,1,0
3286,0.32,1,1,0
3286,0.333,1,0,0
3286,0.352,1,1,0
3286,0.374,1,1,0
3286,0.356,1,1,0
3286,0.605,1,0,0
3286,0.388,1,0,0
3286,0.35,1,1,0
3286,0.381,1,1,0
3286,0.364,1,1,0
3286,0.383,1,0,0
3286,0.376,1,0,0
3286,0.32,1,0,0
3286,0.376,1,0,0
3286,0.386,1,0,0
3286,0.35,1,1,0
3286,0.37,1,0,0
3286,0.391,1,1,0
3286,0.4,1,0,0
3286,0.371,1,1,0
3286,0.391,1,1,0
3286,0.494,1,0,0
3286,0.452,1,1,0
3286,0.339,1,1,0
3286,0.295,1,1,0
3286,0.393,1,0,0
3286,0.32,1,0,0
3286,0.299,1,0,0
3286,0.297,1,1,0
3286,0.289,1,0,0
3286,0.314,1,0,0
3286,0.398,1,1,0
3286,0.399,1,0,0
3286,0.373,1,1,0
3286,0.343,1,1,0
3286,0.346,1,0,0
3286,0.403,1,0,0
3286,0.333,1,1,0
3286,0.341,1,0,0
3286,0.46,1,0,0
3286,0.347,1,1,0
3286,0.328,1,0,0
3286,0.339,1,1,0
3286,0.324,1,0,0
3286,0.334,1,0,0
3286,0.34,1,0,0
3286,0.438,1,1,0
3286,0.354,1,0,0
3286,0.457,1,1,0
3286,0.435,1,1,0
3286,0.389,1,0,0
3286,0.45,1,0,0
3286,0.564,1,1,0
3286,0.485,1,1,0
3286,0.368,1,0,0
3286,0.326,1,1,0
3286,0.389,1,1,0
3286,0.34,1,1,0
3286,0.412,1,0,0
3286,0.372,1,1,0
3286,0.365,1,1,0
3286,0.426,1,0,0
3286,0.387,1,1,0
3286,0.362,0,0,0
3286,0.339,1,0,0
3286,0.49,1,0,0
3286,0.341,1,0,0
3286,0.337,1,1,0
3286,0.367,1,1,0
3286,0.355,1,1,0
3286,0.403,1,1,0
3286,0.38,1,0,0
3286,0.322,1,1,0
3286,0.336,1,1,0
3286,0.367,1,0,0
3286,0.451,1,1,0
3286,0.377,0,1,0
3286,0.385,1,0,0
3286,0.368,1,0,0
3286,0.393,1,0,0
3286,0.359,1,0,0
3286,0.322,1,0,0
3286,0.375,1,1,0
3286,0.448,1,1,0
3286,0.434,1,0,0
3286,0.349,1,0,0
3286,0.369,1,0,0
3286,0.345,1,0,0
3286,0.362,1,0,0
3286,0.346,1,1,0
3286,0.411,1,1,0
3286,0.311,1,1,0
3286,0.35,1,0,0
3286,0.429,1,1,0
3286,0.362,1,0,0
3286,0.517,1,1,0
3286,0.439,1,1,0
3286,0.641,1,0,0
3286,0.452,1,1,0
3286,0.41,1,0,0
3286,0.523,1,0,0
3286,0.403,1,0,0
3286,0.374,1,1,0
3286,0.395,1,1,0
3286,0.577,1,0,0
3286,0.445,1,0,0
3286,0.387,1,0,0
3286,0.393,1,0,0
3286,0.382,1,0,0
3286,0.345,1,0,0
3286,0.346,1,1,0
3286,0.311,1,0,0
3286,0.366,1,1,0
3286,0.319,1,1,0
3286,0.386,1,1,0
3286,0.347,1,1,0
3286,0.332,1,0,0
3286,0.34,1,1,0
3286,0.341,1,1,0
3286,0.34,1,1,0
3286,0.465,1,1,0
3286,0.459,1,1,0
3286,0.341,1,0,0
3286,0.343,1,1,0
3286,0.332,1,0,0
3286,0.353,1,0,0
3286,0.359,1,0,0
3286,0.364,1,1,0
3286,0.326,1,0,0
3286,0.32,1,1,0
3286,0.374,1,0,0
3286,0.555,1,1,0
3286,0.417,1,1,0
3286,0.253,1,1,0
3286,0.292,1,1,0
3286,0.314,1,0,0
3286,0.298,1,0,0
3286,0.325,1,0,0
3286,0.392,1,1,0
3286,0.365,1,0,0
3286,0.334,1,1,0
3286,0.343,1,1,0
3286,0.423,1,1,0
3286,0.37,1,0,0
3286,0.37,1,1,0
3286,0.354,1,1,0
3286,0.442,1,0,0
3286,0.332,1,0,0
3286,0.322,1,0,0
3286,0.399,1,1,0
3286,0.436,1,0,0
3286,0.347,1,0,0
3286,0.448,1,0,0
3286,0.474,1,0,0
3286,0.482,1,1,0
3286,0.497,1,0,0
3286,0.383,1,1,0
3286,0.516,1,1,0
3286,0.376,1,1,0
3286,0.531,1,0,0
3286,0.398,1,1,0
3286,0.353,1,0,0
3286,0.372,1,1,0
3286,0.486,1,1,0
3286,0.457,1,1,0
3286,0.514,1,0,0
3286,0.518,1,1,0
3292,0.4732,1,0,0
3292,0.5144,1,0,0
3292,0.5193,1,1,0
3292,0.6378,1,1,0
3292,0.5384,1,1,0
3292,0.4878,1,1,0
3292,0.4723,1,0,0
3292,0.5948,1,0,0
3292,0.419,1,0,0
3292,0.5713,1,1,0
3292,0.5718,1,1,0
3292,0.4845,1,0,0
3292,0.5359,1,1,0
3292,0.4672,1,0,0
3292,0.4965,1,1,0
3292,0.4537,1,0,0
3292,0.589,1,1,0
3292,0.397,1,0,0
3292,0.3593,1,1,0
3292,0.4829,1,1,0
3292,0.419,1,0,0
3292,0.4206,1,0,0
3292,0.4619,1,0,0
3292,0.4253,1,0,0
3292,0.5652,1,0,0
3292,0.5846,1,0,0
3292,0.4874,1,1,0
3292,0.3856,1,1,0
3292,0.4698,1,0,0
3292,0.6974,1,1,0
3292,0.4542,1,0,0
3292,0.372,1,0,0
3292,0.5162,1,1,0
3292,0.4182,1,1,0
3292,0.4694,1,0,0
3292,0.4329,1,1,0
3292,0.4927,1,0,0
3292,0.522,1,1,0
3292,0.4197,1,0,0
3292,0.4542,1,0,0
3292,0.5385,1,1,0
3292,0.5362,1,1,0
3292,0.502,1,1,0
3292,0.6042,1,1,0
3292,0.4176,1,0,0
3292,0.5043,1,0,0
3292,0.4522,1,1,0
3292,0.472,1,1,0
3292,0.4214,1,1,0
3292,0.3708,1,0,0
3292,0.4324,1,0,0
3292,0.4701,1,1,0
3292,0.438,1,0,0
3292,0.4071,1,0,0
3292,0.4366,1,1,0
3292,0.4741,1,0,0
3292,0.5212,1,1,0
3292,0.3806,1,0,0
3292,0.5862,1,0,0
3292,0.5552,1,1,0
3292,0.5539,1,1,0
3292,0.3718,1,0,0
3292,0.4194,1,1,0
3292,0.3887,1,0,0
3292,0.5022,1,1,0
3292,0.4704,1,1,0
3292,0.4211,1,1,0
3292,0.5022,1,1,0
3292,0.3878,0,0,0
3292,0.5393,1,0,0
3292,0.5028,1,1,0
3292,0.8398,1,1,0
3292,0.4683,0,1,0
3292,0.5033,1,0,0
3292,0.5508,1,0,0
3292,0.7177,1,0,0
3292,0.7688,1,0,0
3292,0.5303,1,1,0
3292,0.6702,1,0,0
3292,0.5224,1,0,0
3292,0.3881,1,0,0
3292,0.5336,1,1,0
3292,0.5733,1,0,0
3292,0.4541,1,1,0
3292,0.4569,1,0,0
3292,0.4086,1,1,0
3292,0.6886,1,1,0
3292,0.7032,1,1,0
3292,0.5227,1,1,0
3292,0.5181,1,1,0
3292,0.5175,1,1,0
3292,0.4518,1,1,0
3292,0.8188,1,1,0
3292,0.4856,1,0,0
3292,0.7025,1,0,0
3292,0.8153,1,0,0
3292,0.4362,1,1,0
3292,0.5887,1,1,0
3292,0.7364,1,1,0
3292,0.4628,1,0,0
3292,0.5554,1,0,0
3292,0.4444,1,0,0
3292,0.4887,1,1,0
3292,0.4575,1,1,0
3292,0.5213,1,1,0
3292,0.6356,1,0,0
3292,0.6027,1,1,0
3292,0.5544,1,1,0
3292,0.5025,1,0,0
3292,0.5767,1,0,0
3292,0.8523,1,1,0
3292,0.4804,0,0,0
3292,0.4551,1,0,0
3292,0.4391,1,0,0
3292,0.6218,1,0,0
3292,0.4578,1,1,0
3292,0.4182,1,0,0
3292,0.5215,1,0,0
3292,0.6544,1,1,0
3292,0.4848,1,1,0
3292,0.4729,1,1,0
3292,0.5725,1,1,0
3292,0.4867,1,1,0
3292,0.5239,1,0,0
3292,0.4211,1,0,0
3292,0.3753,1,0,0
3292,0.4055,1,0,0
3292,0.4714,1,0,0
3292,0.3828,1,1,0
3292,0.4394,1,1,0
3292,0.4233,1,1,0
3292,0.4214,1,1,0
3292,0.4715,1,1,0
3292,0.4568,1,0,0
3292,0.3683,1,0,0
3292,0.523,1,1,0
3292,0.4707,1,0,0
3292,0.516,1,0,0
3292,0.5361,1,1,0
3292,0.4903,1,0,0
3292,0.5523,1,0,0
3292,0.6519,1,0,0
3292,0.5064,1,1,0
3292,0.5467,1,1,0
3292,0.3735,1,1,0
3292,0.3742,1,1,0
3292,0.4513,1,0,0
3292,0.3969,1,1,0
3292,0.5099,1,0,0
3292,0.4293,1,0,0
3292,0.4558,1,1,0
3292,0.5051,1,0,0
3292,0.5,1,0,0
3292,0.4205,0,0,0
3292,0.4347,1,0,0
3292,0.4734,0,1,0
3292,0.3874,1,1,0
3292,0.5076,1,1,0
3292,0.4054,0,1,0
3292,0.4581,1,0,0
3292,0.5053,1,1,0
3292,0.539,1,0,0
3292,0.3923,1,1,0
3292,0.4527,1,0,0
3292,0.4051,1,1,0
3292,0.3877,1,1,0
3292,0.4351,1,0,0
3292,0.3394,1,0,0
3292,0.3893,1,0,0
3292,0.4238,1,0,0
3292,0.4386,1,1,0
3292,0.6955,1,1,0
3292,0.3365,1,1,0
3292,0.4053,1,1,0
3292,0.4222,1,0,0
3292,0.4239,1,0,0
3292,0.3394,1,0,0
3292,0.4228,1,1,0
3292,0.3533,1,0,0
3292,0.3598,1,0,0
3292,0.3404,1,0,0
3292,0.342,1,1,0
3292,0.4183,1,0,0
3292,0.4075,1,1,0
3292,0.3851,1,1,0
3292,0.4596,1,1,0
3292,0.4357,1,0,0
3292,0.4882,1,0,0
3292,0.518,1,1,0
3292,0.4215,1,1,0
3292,0.435,1,0,0
3292,0.4222,1,1,0
3292,0.4699,1,0,0
3292,0.3742,1,0,0
3292,0.3906,1,1,0
3292,0.4222,1,0,0
3292,0.3553,1,0,0
3292,0.5184,1,1,0
3292,0.5243,1,1,0
3292,0.4351,1,0,0
3292,0.4386,1,0,0
3292,0.4883,1,1,0
3292,0.4557,1,0,0
3292,0.3742,1,1,0
3292,0.3716,1,1,0
3292,0.4292,1,0,0
3292,0.4011,1,0,0
3292,0.4211,1,0,0
3292,0.5418,1,1,0
3292,0.4049,1,0,0
3292,0.4547,1,0,0
3292,0.4686,1,1,0
3292,0.4244,1,1,0
3292,0.4241,1,1,0
3292,0.6041,1,1,0
3292,0.4912,1,1,0
3292,0.4343,1,0,0
3292,0.4562,1,0,0
3292,0.4067,1,1,0
3292,0.3715,1,0,0
3292,0.5418,1,1,0
3292,0.4846,1,0,0
3292,0.3389,1,0,0
3292,0.5355,1,1,0
3292,0.3239,1,1,0
3292,0.3414,1,0,0
3292,0.4085,1,1,0
3292,0.3886,1,1,0
3292,0.4173,1,0,0
3292,0.3218,1,0,0
3292,0.4267,1,0,0
3292,0.3717,1,0,0
3292,0.2888,1,1,0
3292,0.6545,1,0,0
3292,0.4883,1,1,0
3292,0.4398,1,0,0
3292,0.4844,1,0,0
3292,0.4182,1,1,0
3292,0.4147,1,1,0
3292,0.4065,1,1,0
3292,0.5083,1,0,0
3292,0.4532,1,1,0
3292,0.4217,1,1,0
3292,0.4224,1,1,0
3292,0.607,1,0,0
3292,0.4386,1,1,0
3292,0.4419,1,0,0
3292,0.4253,1,1,0
3292,0.4573,1,1,0
3292,0.4068,1,1,0
3292,0.3568,1,0,0
3292,0.3891,1,1,0
3292,0.4192,0,0,0
3292,0.3981,1,0,0
3292,0.4356,1,0,0
3292,0.3245,1,0,0
3292,0.4916,1,1,0
3292,0.3907,1,0,0
3292,0.4194,1,1,0
3292,0.5384,1,1,0
3292,0.36870000000000003,1,1,0
3292,0.3886,1,1,0
3292,0.3866,1,0,0
3292,0.4446,1,1,0
3292,0.4117,1,1,0
3292,0.3515,1,0,0
3292,0.405,1,0,0
3292,0.39,1,0,0
3292,0.3366,1,1,0
3292,0.5029,1,0,0
3292,0.4066,1,0,0
3292,0.4551,1,0,0
3292,0.6518,1,1,0
3292,0.4356,1,1,0
3292,0.3867,1,0,0
3292,0.4024,1,0,0
3292,0.4338,1,0,0
3292,0.3651,1,0,0
3292,0.3714,1,0,0
3292,0.3765,1,0,0
3292,0.3946,1,0,0
3292,0.3848,1,1,0
3292,0.5254,1,1,0
3292,0.4242,1,0,0
3292,0.5674,1,1,0
3292,0.3992,1,1,0
3292,0.4237,1,0,0
3292,0.4714,1,0,0
3292,0.4383,1,1,0
3292,0.4174,1,0,0
3292,0.3372,1,1,0
3292,0.4226,1,1,0
3292,0.4204,1,0,0
3292,0.3907,1,0,0
3292,0.3736,1,0,0
3292,0.3552,1,1,0
3292,0.4361,1,1,0
3292,0.4513,1,1,0
3292,0.3981,1,1,0
3292,0.4391,1,1,0
3292,0.422,1,1,0
3292,0.3887,1,1,0
3292,0.3668,1,0,0
3292,0.6674,1,1,0
3292,0.6411,1,1,0
3292,0.4548,1,1,0
3292,0.3533,1,0,0
3292,0.4404,1,1,0
3292,0.3656,1,1,0
3292,0.372,1,1,0
3292,0.3741,1,0,0
3292,0.3441,1,0,0
3292,0.3256,1,1,0
3292,0.356,1,0,0
3292,0.4388,1,0,0
3292,0.4027,1,0,0
3292,0.4371,1,1,0
3292,0.6825,1,1,0
3292,0.461,1,0,0
3292,0.4072,1,0,0
3292,0.4387,1,0,0
3292,0.4061,1,1,0
3292,0.3886,1,1,0
3292,0.3967,1,1,0
3292,0.4735,1,0,0
3292,0.5725,1,1,0
3292,0.4213,1,1,0
3292,0.4147,1,0,0
3292,0.3682,1,1,0
3292,0.403,1,1,0
3292,0.3363,1,0,0
3292,0.4385,1,0,0
3292,0.4381,1,1,0
3292,0.3747,1,0,0
3292,0.3396,1,0,0
3292,0.4086,1,0,0
3292,0.4027,1,1,0
3292,0.4075,1,0,0
3292,0.3369,1,1,0
3292,0.4422,1,0,0
3292,0.4526,1,1,0
3292,0.3513,1,1,0
3292,0.4391,1,0,0
3292,0.3519,1,0,0
3292,0.4066,1,0,0
3292,0.347,1,0,0
3292,0.4242,1,1,0
337788,0.485,1,0,0
337788,0.552,1,1,0
337788,0.42,1,0,0
337788,0.486,1,0,0
337788,0.538,1,1,0
337788,0.489,1,0,0
337788,0.358,1,0,0
337788,0.339,1,1,0
337788,0.374,1,0,0
337788,0.636,1,0,0
337788,0.454,1,0,0
337788,0.418,1,0,0
337788,0.486,1,0,0
337788,0.522,1,1,0
337788,0.403,1,0,0
337788,0.537,1,1,0
337788,0.427,1,1,0
337788,0.342,1,1,0
337788,0.584,1,0,0
337788,0.408,1,1,0
337788,0.456,1,1,0
337788,0.575,1,1,0
337788,0.419,1,1,0
337788,0.524,1,1,0
337788,0.453,1,0,0
337788,0.621,1,1,0
337788,0.486,1,1,0
337788,0.435,1,1,0
337788,0.457,1,1,0
337788,0.555,1,1,0
337788,0.468,1,0,0
337788,0.502,1,0,0
337788,0.537,1,1,0
337788,0.426,1,0,0
337788,0.57,1,1,0
337788,0.625,1,0,0
337788,0.603,1,1,0
337788,0.436,1,0,0
337788,0.508,1,0,0
337788,0.525,1,0,0
337788,0.587,1,0,0
337788,0.653,1,1,0
337788,0.477,1,1,0
337788,0.469,1,0,0
337788,0.491,1,1,0
337788,0.544,1,1,0
337788,0.558,1,1,0
337788,0.569,1,1,0
337788,0.502,1,1,0
337788,0.635,1,0,0
337788,0.553,1,1,0
337788,0.553,1,1,0
337788,0.602,1,0,0
337788,0.458,1,0,0
337788,0.501,1,0,0
337788,0.456,1,0,0
337788,0.536,1,0,0
337788,0.485,1,0,0
337788,0.475,1,0,0
337788,0.577,1,0,0
337788,0.52,1,1,0
337788,0.408,1,0,0
337788,0.57,1,1,0
337788,0.439,1,0,0
337788,0.391,1,0,0
337788,0.436,1,0,0
337788,0.519,1,0,0
337788,0.386,1,1,0
337788,0.458,0,1,0
337788,0.517,1,1,0
337788,0.571,1,0,0
337788,0.486,1,1,0
337788,0.587,1,0,0
337788,0.638,1,1,0
337788,0.536,1,0,0
337788,0.586,1,1,0
337788,0.486,1,0,0
337788,0.41,1,0,0
337788,0.443,1,1,0
337788,0.703,1,1,0
337788,0.443,1,0,0
337788,0.502,1,1,0
337788,0.404,1,1,0
337788,0.402,1,0,0
337788,0.436,1,1,0
337788,0.392,1,1,0
337788,0.439,1,1,0
337788,0.601,1,1,0
337788,0.408,1,0,0
337788,0.452,0,0,0
337788,0.536,1,0,0
337788,0.419,1,0,0
337788,0.501,1,0,0
337788,0.502,1,1,0
337788,0.404,1,1,0
337788,0.403,1,0,0
337788,0.544,1,1,0
337788,0.421,1,0,0
337788,0.469,1,1,0
337788,0.419,1,1,0
337788,0.471,1,1,0
337788,0.373,1,1,0
337788,0.453,1,0,0
337788,0.52,1,1,0
337788,0.503,1,1,0
337788,0.453,1,0,0
337788,0.494,1,0,0
337788,0.438,1,1,0
337788,0.425,1,1,0
337788,0.395,1,1,0
337788,0.402,0,1,0
337788,0.473,1,1,0
337788,0.636,1,1,0
337788,0.534,1,0,0
337788,0.769,1,0,0
337788,0.44,1,0,0
337788,0.427,1,0,0
337788,0.438,1,0,0
337788,0.393,1,1,0
337788,0.453,1,0,0
337788,0.408,1,0,0
337788,0.435,1,0,0
337788,0.352,1,0,0
337788,0.428,1,1,0
337788,0.52,1,1,0
337788,0.519,1,0,0
337788,0.406,1,0,0
337788,0.404,1,0,0
337788,0.459,1,1,0
337788,0.621,1,1,0
337788,0.394,1,1,0
337788,0.415,1,1,0
337788,0.402,1,1,0
337788,0.486,1,1,0
337788,0.453,1,0,0
337788,0.419,1,1,0
337788,0.386,1,1,0
337788,0.436,1,0,0
337788,0.436,1,1,0
337788,0.503,1,1,0
337788,0.554,1,1,0
337788,0.424,1,1,0
337788,0.517,1,0,0
337788,0.436,1,0,0
337788,0.487,1,0,0
337788,0.376,1,1,0
337788,0.403,1,0,0
337788,0.512,1,0,0
337788,0.353,1,0,0
337788,0.486,1,1,0
337788,0.743,1,1,0
337788,0.442,1,0,0
337788,0.436,1,1,0
337788,0.405,1,0,0
337788,0.505,1,1,0
337788,0.424,1,1,0
337788,0.519,1,0,0
337788,0.474,1,0,0
337788,0.502,1,1,0
337788,0.456,1,1,0
337788,0.626,1,0,0
337788,0.457,1,1,0
337788,0.452,1,1,0
337788,0.452,1,0,0
337788,0.453,1,0,0
337788,0.436,1,1,0
337788,0.42,1,0,0
337788,0.451,1,1,0
337788,0.535,1,0,0
337788,0.353,1,0,0
337788,0.436,1,0,0
337788,0.509,1,0,0
337788,0.477,1,0,0
337788,0.51,1,1,0
337788,0.422,1,0,0
337788,0.441,1,0,0
337788,0.343,1,1,0
337788,0.426,1,0,0
337788,0.435,1,1,0
337788,0.419,1,1,0
337788,0.401,1,0,0
337788,0.692,1,1,0
337788,0.439,1,1,0
337788,0.453,1,0,0
337788,0.503,1,1,0
337788,0.456,1,0,0
337788,0.552,1,0,0
337788,0.489,1,0,0
337788,0.459,1,0,0
337788,0.468,1,1,0
337788,0.51,1,1,0
337788,0.505,1,1,0
337788,0.437,1,0,0
337788,0.435,1,0,0
337788,0.408,1,1,0
337788,0.388,1,0,0
337788,0.569,1,1,0
337788,0.435,1,0,0
337788,0.489,1,1,0
337788,0.568,1,0,0
337788,0.378,1,0,0
337788,0.436,1,1,0
337788,0.338,1,1,0
337788,0.377,1,0,0
337788,0.492,1,1,0
337788,0.419,1,0,0
337788,0.561,1,1,0
337788,0.419,1,0,0
337788,0.506,1,0,0
337788,0.402,1,0,0
337788,0.453,1,1,0
337788,0.31,1,0,0
337788,0.386,1,1,0
337788,0.462,1,1,0
337788,0.469,1,0,0
337788,0.42,1,0,0
337788,0.407,1,1,0
337788,0.428,1,1,0
337788,0.56,1,1,0
337788,0.506,1,0,0
337788,0.52,1,1,0
337788,0.403,1,1,0
337788,0.402,1,1,0
337788,0.439,1,1,0
337788,0.407,1,1,0
337788,0.386,1,0,0
337788,0.37,1,1,0
337788,0.459,1,0,0
337788,0.407,1,0,0
337788,0.492,1,1,0
337788,0.436,1,1,0
337788,0.352,1,0,0
337788,0.356,1,0,0
337788,0.539,1,0,0
337788,0.456,1,0,0
337788,0.393,1,1,0
337788,0.427,1,1,0
337788,0.485,1,0,0
337788,0.427,1,0,0
337788,0.477,1,1,0
337788,0.432,1,0,0
337788,0.408,1,1,0
337788,0.373,1,1,0
337788,0.486,1,1,0
337788,0.384,1,0,0
337788,0.344,1,1,0
337788,0.343,1,0,0
337788,0.37,1,0,0
337788,0.471,1,1,0
337788,0.368,1,1,0
337788,0.419,1,1,0
337788,0.335,1,0,0
337788,0.374,1,0,0
337788,0.536,1,0,0
337788,0.486,1,0,0
