participant,rt,accuracy,congruency_num,spacing_num
1824,0.7011,1,0,1
6427,0.394,1,1,1
8308,0.456,1,0,1
1761,0.5669,1,1,1
1614,0.511,1,0,1
5815,0.5702,1,1,1
1597,0.607,1,1,1
3286,0.425,1,1,1
1538,0.4885,1,0,1
1538,0.4951,1,1,1
1582,0.4844,1,0,1
837,0.532,1,0,1
8446,0.4907,1,1,1
8788,0.337099999,1,0,1
3487,0.4437,1,0,1
916,0.3713,1,0,1
1538,0.5452,1,1,1
3625,0.7263,1,1,1
6565,0.4998,1,0,1
3292,0.5542,1,0,1
808,0.4429,1,1,1
3487,0.3577,1,1,1
808,0.4434,1,0,1
3487,0.424,1,1,1
3625,0.5196,1,0,1
833,0.5221,1,1,1
7828,0.4239,1,0,1
1507,0.4172,1,0,1
1430,0.582,1,0,1
1761,0.4845,1,1,1
5731,0.393,1,1,1
1824,0.4606,1,0,1
7768,0.3994,1,0,1
6634,0.4202,1,0,1
5575,0.4559,1,0,1
161753,0.485,1,1,1
1663,0.383,1,1,1
275,0.429,0,1,1
8446,0.3206,1,1,1
1663,0.577,1,1,1
5815,0.6289,1,1,1
1108,0.394,1,0,1
5761,0.3806,1,1,1
5575,0.4738,1,0,1
8785,0.3724,1,0,1
7828,0.3852,1,1,1
5332,0.464,1,0,1
1597,0.568,1,1,1
7813,0.375,1,0,1
985,0.337,1,1,1
5803,0.421,1,0,1
985,0.483,1,0,1
8704,0.566,1,0,1
7768,0.4081,1,0,1
1614,0.408,1,0,1
7768,0.6395,1,1,1
8704,0.744,1,1,1
3754,0.669,1,1,1
8446,0.4398,1,1,1
1430,0.333,0,0,1
7624,0.381,1,0,1
5332,0.491,1,0,1
7756,0.5226,1,1,1
1761,0.4067,1,1,1
6055,0.381,1,0,1
6055,0.419,1,0,1
6262,0.5457,1,0,1
4222,0.3724,1,1,1
1507,0.4108,1,0,1
1821,0.3817,1,1,1
1657,0.3664,0,1,1
3754,0.4557,1,1,1
985,0.457,1,1,1
8521,0.5542,1,1,1
3625,0.5204,1,0,1
810,0.4891,1,1,1
8308,0.599,1,0,1
985,0.38,1,0,1
8785,0.4905,1,1,1
7807,0.4195,1,1,1
6214,0.4311,1,0,1
3292,0.6002,1,1,1
3580,0.421,0,0,1
7756,0.4407,1,0,1
275,0.498,1,1,1
6214,0.4353,0,1,1
8311,0.484,1,0,1
3910,0.4257,1,1,1
6634,0.4521,1,1,1
5332,0.471,1,1,1
7939,0.472,1,0,1
3487,0.3522,1,1,1
3487,0.3907,1,0,1
1597,0.409,1,1,1
6844,0.474,1,0,1
8446,0.3557,1,0,1
3625,0.4659,1,0,1
1824,0.3966,1,0,1
5575,0.4032,1,0,1
275,0.484,1,1,1
1821,0.387,1,1,1
1813,0.4236,1,1,1
8446,0.3734,1,0,1
8026,0.417,1,0,1
8704,0.556,1,1,1
1813,0.4221,1,1,1
1507,0.4581,1,1,1
1583,0.3689,1,0,1
8788,0.334200001,1,0,1
7840,1.018,1,1,1
808,0.5568,1,1,1
808,0.4169,1,1,1
6583,0.5263,1,1,1
7828,0.5231,1,1,1
337788,0.407,1,1,1
7813,0.411,1,0,1
4264,0.3265,1,1,1
6529,0.395,1,0,1
5731,0.448,1,0,1
6427,0.517,1,1,1
6529,0.379,0,0,1
833,0.6449,1,1,1
3910,0.3818,1,1,1
3754,0.6219,1,1,1
8521,0.4392,1,1,1
1538,0.4455,1,0,1
1538,0.367,1,0,1
8785,0.3547,0,1,1
3487,0.4506,1,1,1
3292,0.4241,1,1,1
5575,0.4705,1,0,1
8521,0.521,1,1,1
3988,0.4227,1,1,1
3580,0.412,1,1,1
1761,0.5336,1,1,1
6253,0.437,1,1,1
8311,0.507,1,0,1
7624,0.422,1,0,1
1768,0.481,1,0,1
1813,0.4711,1,1,1
1108,0.4536,1,1,1
7939,0.494,1,1,1
6361,0.477,1,0,1
1657,0.3708,1,0,1
275,0.437,1,0,1
8785,0.4903,1,0,1
8755,0.6683,1,1,1
3988,0.5334,1,0,1
3580,0.414,1,0,1
6565,0.4434,1,1,1
837,0.534,1,0,1
1824,0.5004,1,1,1
7924,0.5842,1,1,1
808,0.4376,1,0,1
8704,0.701,1,1,1
5815,0.4964,1,0,1
275,0.419,1,0,1
1824,0.445,1,1,1
7828,0.3683,1,0,1
1597,0.532,0,0,1
6253,0.443,1,1,1
1601,0.4361,1,0,1
6844,0.431,1,0,1
3910,0.4089,1,0,1
6529,0.429,1,0,1
6055,0.561,1,1,1
7807,0.3593,1,0,1
7807,0.441,1,1,1
161753,0.441,1,1,1
1582,0.7251,1,0,1
1614,0.425,1,0,1
337788,0.419,1,1,1
3988,0.3543,1,0,1
7939,0.465,1,0,1
1813,0.3874,1,1,1
1430,0.455,1,0,1
8755,0.3497,1,1,1
1663,0.335,0,1,1
1507,0.357,1,0,1
1597,0.558,1,0,1
1507,0.4113,1,1,1
1813,0.356,1,0,1
5815,0.4776,1,1,1
1507,0.5593,1,1,1
1638,0.349,1,0,1
5761,0.5049,1,1,1
3910,0.3558,1,0,1
161753,0.407,1,0,1
7624,0.356,1,1,1
837,0.618,1,1,1
3625,0.4794,1,1,1
6253,0.402,1,0,1
3988,0.313,1,0,1
3625,0.45,1,0,1
3910,0.6772,1,1,1
8446,0.338,1,1,1
1761,0.4005,1,1,1
3487,0.3701,1,0,1
1761,0.3837,1,1,1
3988,0.3181,0,1,1
6214,0.2781,0,1,1
810,0.3949,1,0,1
1824,0.396,1,0,1
3754,0.5416,1,0,1
7828,0.4967,1,1,1
5761,0.4399,1,0,1
3487,0.3869,1,1,1
6055,0.532,1,1,1
845,0.415,1,1,1
6529,0.397,0,1,1
8446,0.372,0,1,1
985,0.407,1,1,1
8704,0.688,1,1,1
7939,0.528,1,1,1
3625,0.447,1,0,1
1821,0.3644,1,1,1
1582,0.4548,1,0,1
6565,0.4005,1,0,1
1768,0.46,0,1,1
8446,0.3569,1,0,1
337788,0.372,1,1,1
3580,0.408,0,1,1
7624,0.539,1,0,1
5731,0.494,1,1,1
6262,0.3919,1,0,1
833,0.4452,1,0,1
810,0.3976,1,0,1
845,0.4,1,0,1
8308,0.612,1,1,1
1657,0.3396,0,1,1
1813,0.356,1,0,1
1507,0.5034,1,1,1
7756,0.413,1,0,1
161753,0.413,1,0,1
1638,0.3853,1,0,1
4264,0.4494,1,0,1
7828,0.4517,1,0,1
5803,0.403,1,0,1
7828,0.3393,1,0,1
1507,0.3631,1,0,1
1601,0.3207,1,1,1
5731,0.34,0,1,1
1108,0.4762,1,1,1
6634,0.7174,1,1,1
8446,0.3703,1,0,1
5803,0.55,1,0,1
275,0.385,1,0,1
6844,0.749,1,1,1
1430,0.47,1,0,1
275,0.538,1,1,1
3580,0.441,1,0,1
6634,0.6719,1,0,1
6529,0.377,1,0,1
5761,0.3563,1,0,1
3487,0.5734,1,1,1
1583,0.5504,1,1,1
6253,0.427,1,1,1
1768,0.407,1,0,1
8788,0.502299999,1,1,1
6529,0.387,1,0,1
7840,0.901,0,1,1
3910,0.3924,1,1,1
6214,0.4095,1,1,1
5815,0.7053,1,1,1
1657,0.389,1,1,1
1663,0.714,1,1,1
1601,0.585,1,1,1
7756,0.4179,1,0,1
7939,0.443,1,1,1
4264,0.5055,1,1,1
8785,0.568,1,1,1
8026,0.403,1,0,1
7756,0.4002,1,1,1
4264,0.5223,1,1,1
3754,0.6423,1,1,1
6583,0.4371,1,1,1
837,0.7889999999999999,1,0,1
8755,0.4173,1,1,1
1583,0.589,1,1,1
808,0.4035,1,1,1
1761,0.6537999999999999,1,1,1
808,0.4461,1,1,1
1108,0.3908,1,0,1
810,0.3585,1,0,1
1821,0.6033,1,0,1
845,0.353,1,1,1
8308,0.572,1,1,1
916,0.537,1,1,1
6427,0.381,1,0,1
7924,0.4663,1,1,1
7939,0.465,1,0,1
7828,0.385,1,0,1
6109,0.4081,1,0,1
6844,0.447,0,1,1
4264,0.3803,1,0,1
5803,0.415,1,0,1
6214,0.3918,1,0,1
3286,0.329,1,0,1
916,0.4454,0,1,1
161753,0.499,1,1,1
1638,0.5849,1,1,1
3487,0.3563,1,0,1
8521,0.5358,1,0,1
1582,0.4136,1,0,1
1601,0.677,1,1,1
1583,0.453,1,0,1
7939,0.446,1,0,1
161753,0.54,1,1,1
6253,0.439,1,0,1
4264,0.4722,1,0,1
8704,0.777,1,0,1
8755,0.4595,1,1,1
4222,0.3427,1,1,1
8446,0.405,1,0,1
1657,0.4461,1,1,1
7924,0.5085,1,0,1
1507,0.335,0,1,1
5332,0.451,1,0,1
275,0.48,1,1,1
337788,0.427,1,1,1
1663,0.513,1,1,1
6262,0.5866,1,1,1
8446,0.4201,1,1,1
1108,0.4368,1,1,1
5332,0.411,1,0,1
7840,0.63,1,1,1
8521,0.4657,1,0,1
3286,0.402,1,1,1
3910,0.413,1,1,1
5281,0.399,1,0,1
1821,0.28,1,0,1
837,0.521,0,1,1
985,0.455,1,1,1
1582,0.4513,0,1,1
4264,0.4379,1,1,1
6253,0.464,1,1,1
7939,0.522,1,0,1
6529,0.36,1,0,1
4264,0.4297,1,0,1
4264,0.6113,1,0,1
8026,0.403,1,1,1
985,0.46,1,1,1
8704,0.796,1,1,1
8788,0.3056,0,1,1
8308,0.455,1,1,1
7813,0.44,1,1,1
6583,0.3887,1,1,1
985,0.539,1,1,1
6109,0.3864,1,1,1
1507,0.4485,1,1,1
5815,0.5986,1,0,1
1657,0.4008,1,0,1
1430,0.415,1,0,1
6427,0.363,1,0,1
7756,0.3945,1,0,1
1824,0.5923,1,1,1
837,0.586,1,1,1
1538,0.6964,1,1,1
8521,0.5354,1,1,1
985,0.389,1,0,1
6214,0.5072,1,1,1
1601,0.4385,1,0,1
6583,0.4279,1,1,1
7768,0.4017,1,0,1
6529,0.369,0,1,1
7624,0.455,1,0,1
6253,0.482,1,1,1
3286,0.332,1,0,1
5731,0.394,1,0,1
5803,0.338,1,1,1
8521,0.5165,1,1,1
3910,0.3476,1,1,1
810,0.4698,1,1,1
916,0.5055,1,1,1
1583,0.4368,1,0,1
5281,0.43,0,1,1
4264,0.3162,1,0,1
4264,0.4272,1,1,1
985,0.354,1,0,1
3754,0.4585,1,1,1
3286,0.436,1,1,1
8311,0.353,0,1,1
4222,0.3797,1,1,1
1507,0.4061,0,1,1
6109,0.4101,1,0,1
5731,0.478,1,1,1
1614,0.438,1,1,1
6253,0.403,1,0,1
1813,0.539,1,0,1
7828,0.38,1,0,1
8311,0.416,1,1,1
5332,0.332,1,1,1
4222,0.4557,1,1,1
6565,0.4412,1,1,1
7840,0.552,1,0,1
8311,0.358,1,1,1
3580,0.491,1,1,1
6253,0.534,1,0,1
1768,0.474,1,0,1
1597,0.52,1,1,1
6253,0.433,0,0,1
6361,0.413,1,0,1
8521,0.6516,1,0,1
1761,0.4218,1,0,1
1638,0.4221,1,0,1
3487,0.3617,1,1,1
6109,0.7012,1,0,1
5731,0.426,1,1,1
808,0.6155,1,0,1
5281,0.414,1,0,1
810,0.3857,0,0,1
6634,0.4339,1,1,1
8785,0.3887,1,0,1
5731,0.44,1,1,1
6565,0.4355,1,0,1
1614,0.519,1,1,1
3910,0.3373,1,0,1
833,0.4669,1,1,1
1821,0.3615,1,0,1
1597,0.436,1,0,1
7828,0.458,1,1,1
6253,0.37,1,1,1
6109,0.6404,1,1,1
7768,0.4491,0,1,1
8311,0.419,1,1,1
916,0.4311,1,0,1
7624,0.623,1,1,1
1538,0.4548,0,1,1
1430,0.382,1,1,1
8785,0.5012,1,1,1
1430,0.399,1,0,1
275,0.489,1,1,1
5803,0.334,1,0,1
1507,0.4482,1,0,1
810,0.3916,1,0,1
3625,0.4269,1,0,1
6055,0.438,1,1,1
1797,0.6859999999999999,1,1,1
1638,0.561,1,1,1
6109,0.4592,0,0,1
8755,0.5322,1,1,1
8788,0.4055,1,0,1
7924,0.447,1,0,1
5761,0.4797,1,1,1
7807,0.3494,1,1,1
1821,0.3315,1,0,1
1597,0.683,1,1,1
1657,0.3495,1,0,1
1582,0.5547,1,1,1
5731,0.495,1,0,1
1430,0.33,0,1,1
1813,0.3051,0,1,1
1824,0.5493,1,1,1
4222,0.3898,1,1,1
3292,0.3473,1,1,1
3292,0.4504,1,1,1
5761,0.3824,1,0,1
337788,0.472,1,1,1
7624,0.503,1,1,1
916,0.3601,1,0,1
337788,0.504,1,0,1
8026,0.498,1,0,1
1430,0.551,1,0,1
3754,0.6077,1,0,1
5761,0.5878,1,1,1
1614,0.505,1,0,1
7807,0.6565,1,1,1
1507,0.4128,1,1,1
5761,0.5138,1,0,1
6583,0.3186,1,1,1
1601,0.4422,1,1,1
5575,0.4997,1,1,1
3292,0.5696,1,1,1
6565,0.37,1,1,1
985,0.329,1,0,1
8785,0.5048,1,1,1
6253,0.484,1,1,1
5815,0.5413,1,1,1
7813,0.357,1,1,1
1507,0.4909,1,0,1
6253,0.374,0,1,1
1582,0.4177,1,1,1
8308,0.76,1,1,1
8785,0.3229,1,1,1
7840,0.451,1,0,1
1538,0.4625,1,1,1
916,0.473,1,1,1
337788,0.369,1,0,1
1597,0.756,1,1,1
833,0.4349,1,0,1
161753,0.497,1,0,1
845,0.431,1,0,1
5332,0.379,1,0,1
8311,0.487,1,1,1
1821,0.3218,1,0,1
6529,0.323,0,1,1
1813,0.3878,1,0,1
1824,0.5383,0,1,1
1507,0.4623,1,0,1
6361,0.776,1,1,1
1507,0.426,1,0,1
6529,0.291,0,0,1
810,0.331,1,0,1
6529,0.427,1,0,1
1601,0.3125,1,1,1
3487,0.4356,1,1,1
8308,0.488,1,1,1
3292,0.6649,1,1,1
1597,0.907,1,1,1
8785,0.482,1,1,1
1813,0.3707,1,0,1
5731,0.413,1,0,1
6361,0.565,1,1,1
8311,0.439,0,0,1
5815,0.4142,1,0,1
7807,0.3919,1,0,1
1768,0.496,1,0,1
6262,0.4018,1,0,1
1824,0.3805,1,0,1
1663,0.462,1,1,1
1582,0.5749,1,1,1
3910,0.4571,1,0,1
833,0.4049,1,0,1
8755,0.7213,1,1,1
6055,0.456,1,0,1
985,0.53,1,1,1
8311,0.51,1,1,1
5332,0.495,1,0,1
7807,0.4973,1,1,1
1638,0.519,1,0,1
4222,0.4291,1,1,1
4264,0.3822,1,0,1
7756,0.5142,1,1,1
6583,0.4635,1,1,1
8755,0.5606,1,1,1
4222,0.3578,1,0,1
3580,0.348,1,0,1
3988,0.5118,1,1,1
7768,0.4454,1,1,1
8755,0.486,1,1,1
1538,0.5068,1,0,1
161753,0.506,1,1,1
5281,0.388,1,0,1
3625,0.5555,1,0,1
808,0.4538,1,1,1
8446,0.2895,1,0,1
1582,0.5294,1,1,1
8785,0.4503,1,0,1
7768,0.4359,1,0,1
1824,0.608,1,1,1
6055,0.439,1,1,1
5761,0.4354,1,0,1
5575,0.4208,1,0,1
8755,0.4297,1,0,1
3625,0.4119,1,0,1
1582,0.555,1,1,1
7939,0.412,1,0,1
1108,0.3599,0,1,1
3988,0.5659,1,0,1
845,0.433,1,0,1
7768,0.2929,0,0,1
1761,0.4504,1,1,1
6844,0.308,0,1,1
6361,0.387,1,1,1
8755,0.4889,1,1,1
6565,0.3506,0,0,1
3988,0.326,1,1,1
1638,0.4688,1,1,1
1582,0.4216,1,0,1
161753,0.504,1,1,1
3580,0.367,1,0,1
5281,0.598,0,0,1
6427,0.37,1,1,1
3292,0.7081,1,1,1
1583,0.5409,1,0,1
4222,0.3587,1,0,1
8026,0.5,1,1,1
7756,0.5492,1,0,1
4264,0.4012,1,0,1
6361,0.486,1,0,1
337788,0.592,1,1,1
8311,0.481,1,1,1
3910,0.4714,1,1,1
7624,0.501,1,0,1
5281,0.439,1,0,1
808,0.4836,1,0,1
8446,0.3879,1,0,1
8704,0.735,1,1,1
337788,0.4,1,0,1
8755,0.5802,1,1,1
1597,0.536,1,1,1
337788,0.519,1,0,1
4264,0.524,1,1,1
1597,0.536,1,1,1
7813,0.396,1,0,1
1813,0.3036,1,1,1
1430,0.476,0,1,1
7624,0.422,1,0,1
3754,0.591,1,0,1
7807,0.4592,1,1,1
8308,0.671,0,1,1
1761,0.5176000000000001,1,0,1
4264,0.4063,1,1,1
7924,0.6309,1,1,1
6427,0.453,1,1,1
4222,0.4393,1,0,1
916,0.4597,1,1,1
4264,0.3595,1,0,1
8446,0.3227,1,0,1
837,0.618,1,0,1
3910,0.4295,1,0,1
7756,0.3429,1,0,1
808,0.5872,1,1,1
1601,0.3867,1,1,1
7807,0.3419,1,0,1
6427,0.331,0,1,1
810,0.6928,1,1,1
6361,0.552,1,0,1
1821,0.2987,1,1,1
808,0.4397,1,1,1
5731,0.413,1,0,1
161753,0.382,1,0,1
6214,0.5028,1,0,1
6253,0.486,1,1,1
6583,0.5125,1,0,1
7624,0.454,1,1,1
7624,0.547,1,1,1
916,0.5495,1,1,1
3988,0.3029,1,0,1
1507,0.5279,1,0,1
7939,0.444,1,0,1
3286,0.356,1,0,1
3754,0.5525,1,1,1
6214,0.4499,1,1,1
6565,0.4052,1,0,1
6109,0.3819,1,1,1
337788,0.435,1,0,1
1638,0.6403,1,1,1
7807,0.3183,1,0,1
808,0.414,1,1,1
3580,0.376,0,0,1
7807,0.3453,1,0,1
7768,0.5058,0,0,1
3487,0.4075,1,0,1
8521,0.4932,1,1,1
7768,0.5192,1,0,1
4222,0.451,0,1,1
3580,0.396,1,0,1
7624,0.418,1,0,1
833,0.5732,1,1,1
5575,0.4054,1,1,1
8785,0.4088,1,0,1
6361,0.448,1,1,1
7624,0.368,1,0,1
5281,0.546,1,0,1
337788,0.486,1,1,1
8311,0.497,1,0,1
1601,0.4195,1,0,1
8308,0.587,1,1,1
1583,0.5088,1,0,1
7924,0.772,1,1,1
6583,0.4533,1,1,1
337788,0.402,1,1,1
808,0.3577,1,0,1
1824,0.4201,1,0,1
5281,0.364,1,1,1
8704,0.587,1,0,1
3754,0.5908,1,1,1
7924,0.5557,1,1,1
1824,0.3602,1,0,1
1108,0.4127,1,0,1
1657,0.35629999999999995,1,1,1
985,0.438,1,0,1
1583,0.4505,1,1,1
275,0.404,1,0,1
1768,0.521,1,0,1
8446,0.4906,1,1,1
8704,0.689,1,0,1
6427,0.531,1,1,1
1583,0.6044,1,1,1
8308,0.448,0,0,1
1582,0.3545,0,1,1
5803,0.38,0,1,1
6583,0.3762,1,0,1
833,0.4862999999999999,1,1,1
1597,0.933,0,0,1
6565,0.439,0,0,1
1824,0.4097,1,0,1
845,0.368,1,1,1
7756,0.3495,1,0,1
8446,0.405,1,0,1
275,0.366,1,0,1
5332,0.395,1,0,1
8311,0.442,1,1,1
7756,0.4737,1,0,1
1663,0.445,1,1,1
8026,0.415,1,0,1
6565,0.4267,1,0,1
7840,0.587,1,1,1
837,0.43400000000000005,1,0,1
3292,0.6953,1,0,1
8521,0.4809,1,1,1
8446,0.3248,1,0,1
8704,0.668,1,0,1
8755,0.6923,1,0,1
8311,0.435,1,1,1
6109,0.436,1,1,1
837,0.487,0,1,1
808,0.4327,1,1,1
5815,0.4672,0,1,1
5803,0.369,1,1,1
6253,0.453,1,0,1
6055,0.429,1,0,1
985,0.413,1,1,1
3286,0.323,1,0,1
1597,0.555,1,0,1
8788,0.485599999,1,1,1
6253,0.66,1,1,1
3286,0.287,1,1,1
916,0.3726,1,0,1
1108,0.4248,1,0,1
3487,0.3612,1,0,1
1430,0.322,1,0,1
1108,0.4196,0,1,1
1538,0.4563,1,1,1
1824,0.4163,1,1,1
1638,0.4173,1,0,1
985,0.391,1,0,1
7624,0.56,1,1,1
1601,0.4314,1,0,1
808,0.421,1,0,1
6634,0.4169,0,1,1
833,0.5363,1,0,1
5332,0.448,1,0,1
1108,0.5332,1,1,1
3988,0.3783,1,0,1
3487,0.7382,1,0,1
3487,0.5788,1,0,1
5815,0.6387,1,1,1
7813,0.336,1,0,1
5815,0.4208,1,0,1
3754,0.6237,1,1,1
6583,0.5457,1,1,1
1761,0.3839,1,0,1
5332,0.421,1,1,1
7624,0.374,0,1,1
1663,0.418,1,0,1
5761,0.4922,1,1,1
1614,0.508,1,0,1
8755,0.5356,1,0,1
1601,0.5053,1,1,1
8446,0.4572,1,0,1
3286,0.379,1,0,1
1761,0.4836,1,1,1
6565,0.4507,1,1,1
6262,0.5027,1,1,1
6214,0.3571,1,0,1
1583,0.4674,1,1,1
5803,0.286,1,0,1
6253,0.426,1,1,1
1761,0.501,1,0,1
1583,0.3838,0,1,1
3487,0.471,1,1,1
6361,0.501,1,1,1
7624,0.39,1,0,1
1538,0.4898,1,1,1
1614,0.509,1,0,1
3754,0.5247,1,1,1
1583,0.4453,1,1,1
1507,0.433,1,0,1
3292,0.4519,1,0,1
6253,0.275,1,1,1
837,0.519,1,1,1
8704,0.595,1,1,1
5803,0.397,0,1,1
808,0.4007,1,0,1
808,0.4733,1,1,1
4222,0.361,1,0,1
8785,0.3552,1,1,1
1582,0.3511,1,0,1
3487,0.3884,1,0,1
5575,0.4941,1,1,1
7924,0.5416,1,0,1
833,0.5042,1,1,1
808,0.3571,1,1,1
8788,0.6687,1,1,1
1614,0.423,1,0,1
6529,0.32,1,1,1
5332,0.547,1,1,1
6109,0.4217,1,0,1
3487,0.3739,1,1,1
4264,0.5667,1,0,1
275,0.583,1,0,1
4222,0.4089,1,1,1
1538,0.3574,0,0,1
1813,0.4389,1,1,1
8446,0.5014,1,0,1
1108,0.3979,1,1,1
4222,0.3558,1,1,1
7924,0.7084,1,1,1
161753,0.381,1,1,1
3487,0.4894,1,0,1
6427,0.348,1,0,1
7807,0.2841,1,0,1
161753,0.457,1,0,1
8446,0.4089,1,0,1
8755,0.3977,1,0,1
5731,0.489,1,0,1
1768,0.609,1,1,1
1663,0.504,1,0,1
8308,0.446,1,0,1
1507,0.4387,1,1,1
3286,0.364,0,0,1
7756,0.3738,0,1,1
1768,0.528,0,0,1
6565,0.3273,1,0,1
5575,0.417,1,0,1
3286,0.448,1,1,1
3910,0.4296,1,1,1
1663,0.422,1,0,1
1582,0.4051,1,1,1
7828,0.4087,1,0,1
3910,0.4982,1,0,1
1614,0.544,1,0,1
1430,0.398,1,0,1
6109,0.3587,1,0,1
4264,0.4073,0,1,1
161753,0.39,1,1,1
7624,0.451,1,0,1
6427,0.429,1,0,1
275,0.532,1,0,1
1108,0.684,1,1,1
6634,0.5634,1,1,1
7807,0.471,1,0,1
8785,0.4572,1,1,1
5281,0.374,1,1,1
1583,0.4904,1,0,1
6109,0.3593,1,1,1
810,0.6046,1,1,1
7828,0.4433,1,1,1
7756,0.4876,1,1,1
4264,0.3818,1,0,1
810,0.4327,1,1,1
916,0.3882,1,1,1
337788,0.519,1,0,1
7828,0.4968,1,1,1
7924,0.4981,1,1,1
1108,0.4561,1,1,1
1657,0.3813,1,0,1
6583,0.4409,1,1,1
6262,0.4197,1,0,1
7768,0.4201,1,1,1
1538,0.3722,1,0,1
1108,0.3442,1,1,1
6109,0.3856,1,0,1
161753,0.391,1,0,1
6844,0.47,0,1,1
161753,0.424,1,0,1
3286,0.39,0,1,1
810,0.599,1,1,1
985,0.449,1,0,1
3580,0.478,1,1,1
7756,0.4739,1,1,1
985,0.398,1,1,1
1813,0.4054,1,1,1
6214,0.4751,1,1,1
275,0.376,1,1,1
3487,0.3741,1,0,1
5575,0.3812,1,1,1
1583,0.4094,1,0,1
6361,0.485,1,1,1
5761,0.5501,1,1,1
6844,0.457,1,0,1
6427,0.441,1,1,1
3988,0.3514,1,1,1
6253,0.362,1,0,1
6361,0.38,1,1,1
4264,0.2877,0,1,1
7924,0.5544,1,1,1
7828,0.3761,0,1,1
845,0.523,1,1,1
845,0.392,1,0,1
6427,0.498,1,1,1
3292,0.4373,1,1,1
6109,0.589,1,0,1
1430,0.497,1,0,1
5815,0.509,1,0,1
1657,0.4036,1,0,1
1597,0.79,1,0,1
337788,0.454,1,1,1
3625,0.3958,1,0,1
3292,0.8576,1,1,1
1663,0.443,1,1,1
7840,0.432,1,1,1
985,0.376,1,0,1
6583,0.6826,1,0,1
1821,0.3155,1,1,1
916,0.4069,1,0,1
5803,0.459,1,1,1
7828,0.3861,1,0,1
6529,0.3,1,1,1
6262,0.4353,1,0,1
8311,0.717,1,1,1
6529,0.302,0,1,1
1797,0.4489999999999999,1,1,1
5803,0.348,1,0,1
1108,0.3757,1,0,1
985,0.408,1,1,1
3286,0.392,1,1,1
1761,0.4338,1,0,1
8446,0.2874,1,0,1
4222,0.4293,1,0,1
6634,0.4523,1,1,1
7624,0.473,1,0,1
1614,0.74,1,1,1
1583,0.5155,1,1,1
1663,0.421,1,1,1
1614,0.424,1,1,1
4264,0.3594,0,1,1
1663,0.361,1,1,1
6565,0.3592,0,1,1
4222,0.3937,1,1,1
3988,0.3363,1,0,1
1597,0.627,1,1,1
8521,0.4353,1,0,1
8026,0.427,1,0,1
1597,0.726,1,1,1
5731,0.44,1,1,1
6583,0.4783,1,0,1
5731,0.506,1,0,1
8308,0.656,1,0,1
810,0.5463,1,1,1
7813,0.419,1,0,1
3286,0.441,1,1,1
916,0.416,1,0,1
916,0.4395,1,0,1
6634,0.5331,1,1,1
8311,0.457,1,0,1
6844,0.541,1,0,1
985,0.391,0,0,1
833,0.6061,1,1,1
1657,0.422,1,0,1
8311,0.375,1,0,1
6361,0.47,1,1,1
6529,0.392,0,1,1
6109,0.5795,1,0,1
1761,0.4875,1,0,1
5815,0.554,1,0,1
3754,0.5691,1,0,1
8521,0.5517,1,0,1
5803,0.584,1,1,1
337788,0.443,1,0,1
833,0.4336,1,1,1
1657,0.4199000000000001,1,0,1
4222,0.5906,1,0,1
7756,0.3405,1,1,1
7840,0.359,0,1,1
7756,0.3812,1,1,1
3754,0.5858,1,1,1
7768,0.3938,1,1,1
8521,0.3585,1,0,1
6214,0.4783,1,1,1
6844,0.409,1,0,1
5575,0.5972,1,0,1
5332,0.401,1,0,1
7939,0.494,1,0,1
1583,0.5148,1,1,1
1597,0.501,1,1,1
7840,0.452,1,0,1
1824,0.5324,1,1,1
6361,0.433,1,0,1
1824,0.4387,1,1,1
5332,0.376,1,0,1
1657,0.7013,1,0,1
7768,0.4229,1,0,1
1761,0.4371,1,0,1
1108,0.3788,1,1,1
1430,0.357,1,0,1
8521,0.5186,1,1,1
1824,0.8644,1,1,1
7756,0.4014,0,0,1
5731,0.443,0,1,1
7756,0.3957,1,1,1
6634,0.6174,1,0,1
8788,0.3473,1,0,1
3910,0.4626,1,1,1
6844,0.419,1,0,1
1597,0.476,0,1,1
1813,0.339,1,0,1
8755,0.4942,1,0,1
8704,0.69,1,1,1
1614,0.614,1,1,1
8704,0.532,1,1,1
5731,0.505,1,0,1
7840,0.801,1,0,1
1824,0.5529,1,0,1
7756,0.3674,1,0,1
1583,0.5706,1,1,1
4264,0.4402,1,0,1
1821,0.431599999,1,0,1
1108,0.4955,1,0,1
5803,0.496,1,1,1
337788,0.439,1,1,1
6361,0.5,1,1,1
3910,0.4403,1,0,1
5332,0.446,1,0,1
8704,0.765,1,0,1
7768,0.4333,1,0,1
1601,0.558,1,0,1
7924,0.4002,1,1,1
3754,0.5392,1,1,1
808,0.4707,1,0,1
161753,0.372,0,1,1
845,0.438,1,1,1
7828,0.3515,1,0,1
1657,0.5172,1,1,1
3910,0.4991,1,0,1
7939,0.557,1,1,1
7624,0.368,1,1,1
5731,0.544,1,1,1
4264,0.6359,1,1,1
6055,0.447,1,0,1
985,0.523,1,1,1
8755,0.4437,1,1,1
1768,0.443,1,1,1
6634,0.361,1,0,1
7813,0.377,1,1,1
275,0.433,1,1,1
6055,0.507,1,1,1
810,0.4587,1,1,1
837,0.853,1,0,1
1768,0.368,1,0,1
5731,0.407,1,1,1
1430,0.413,1,0,1
3292,0.4562,1,0,1
1657,0.522,1,0,1
4264,0.7942,1,1,1
5803,0.351,1,1,1
