participant,rt,accuracy,congruency_num,spacing_num
1768,0.44,0,1,1
1768,0.505,1,0,1
1768,0.534,1,0,1
1768,0.517,1,0,1
1768,0.332,0,0,1
1768,0.37,1,0,1
1768,0.384,1,1,1
1768,0.383,1,0,1
1768,0.413,1,1,1
1768,0.538,1,0,1
1768,0.352,0,1,1
1768,0.289,1,1,1
1768,0.53,1,1,1
1768,0.432,1,1,1
1768,0.452,1,1,1
1768,0.413,1,0,1
1768,0.476,1,0,1
1768,0.369,1,0,1
1768,0.347,1,0,1
1768,0.397,1,0,1
1768,0.318,1,1,1
1768,0.282,0,1,1
1768,0.384,1,0,1
1768,0.424,0,0,1
1768,0.59,1,1,1
1768,0.412,1,1,1
1768,0.65,1,0,1
1768,0.384,1,1,1
1768,0.355,1,0,1
1768,0.473,1,0,1
1768,0.441,1,0,1
1768,0.615,1,0,1
1768,0.382,0,1,1
1768,0.454,1,0,1
1768,0.466,1,1,1
1768,0.442,1,1,1
1768,0.337,1,1,1
1768,0.433,1,0,1
1768,0.442,1,0,1
1768,0.499,1,0,1
1768,0.422,1,1,1
1768,0.437,1,0,1
1768,0.422,1,0,1
1768,0.424,1,0,1
1768,0.429,1,1,1
1768,0.544,1,0,1
1768,0.444,1,0,1
1768,0.595,1,1,1
1768,0.389,1,0,1
1768,0.601,1,1,1
1768,0.641,1,1,1
1768,0.444,1,0,1
1768,0.502,1,1,1
1813,0.3058,1,1,1
1813,0.5038,1,1,1
1813,0.5889,1,1,1
1813,0.4532,1,1,1
1813,0.3023,1,0,1
1813,0.3871,1,1,1
1813,0.3391,1,0,1
1813,0.4886,1,1,1
1813,0.4404,1,0,1
1813,0.3041,1,0,1
1813,0.252,1,1,1
1813,0.4222,1,1,1
1813,0.2864,1,0,1
1813,0.4227,1,0,1
1813,0.3704,1,1,1
1813,0.4393,1,1,1
1813,0.4202,1,0,1
1813,0.4214,1,1,1
1813,0.3722,1,0,1
1813,0.3874,1,0,1
1813,0.4236,1,0,1
1813,0.306,1,1,1
1813,0.4556,1,1,1
1813,0.3391,1,0,1
1813,0.4711,1,0,1
1813,0.3212,0,1,1
1813,0.3532,1,0,1
1813,0.4057,1,0,1
1813,0.4055,1,1,1
1813,0.3224,1,0,1
1813,0.4891,1,1,1
1813,0.4562,1,0,1
1813,0.4711,1,1,1
1813,0.4885,1,1,1
1813,0.4374,1,0,1
1813,0.4051,1,1,1
1813,0.3374,1,1,1
1813,0.4199,1,1,1
1813,0.4053,0,1,1
1813,0.3537,0,1,1
1813,0.4054,1,0,1
1813,0.5224,1,0,1
1813,0.3874,1,1,1
1813,0.436,1,1,1
1813,0.34,1,0,1
1813,0.4027,1,1,1
1813,0.3207,0,1,1
1813,0.5365,1,1,1
1813,0.3373,1,0,1
1813,0.456,1,1,1
1813,0.2891,1,1,1
1813,0.4209,1,0,1
1813,0.2868,1,0,1
1813,0.2885,1,1,1
1813,0.4162,1,1,1
1813,0.3404,1,1,1
1813,0.3557,1,0,1
1813,0.4205,1,0,1
1813,0.6533,1,1,1
1813,0.3727,1,0,1
1813,0.3698,1,0,1
1813,0.4392,1,0,1
1813,0.5221,1,1,1
1813,0.4369,1,1,1
1813,0.6388,1,0,1
1813,0.3227,1,1,1
1813,0.3556,1,0,1
1813,0.4894,1,1,1
1813,0.4886,1,1,1
1813,0.4403,1,1,1
1813,0.5533,1,0,1
1813,0.3879,0,1,1
1813,0.4534,1,1,1
1813,0.3218,1,1,1
1813,0.3723,1,0,1
1813,0.3721,1,0,1
1813,0.3721,1,1,1
1813,0.4865,1,1,1
1813,0.6376,1,1,1
1813,0.4209,1,0,1
1813,0.3948,1,0,1
1813,0.3719,0,1,1
1813,0.4872,1,0,1
1813,0.2886,0,1,1
1813,0.3232,1,1,1
1813,0.3726,1,0,1
1813,0.3386,1,0,1
1813,0.405,1,0,1
1813,0.3389,1,1,1
1813,0.2551,0,1,1
1813,0.5395,1,0,1
1813,0.354,1,0,1
1813,0.4041,1,1,1
1813,0.4046,1,0,1
1813,0.4886,1,1,1
1813,0.4388,1,0,1
1813,0.4386,1,0,1
1813,0.3716,1,0,1
1813,0.3559,1,1,1
1813,0.4394,1,1,1
1813,0.339,1,1,1
1813,0.5893,1,1,1
1813,0.3388,1,1,1
1813,0.3546,1,0,1
1813,0.4233,1,1,1
1813,0.3559,1,0,1
1813,0.4501,1,1,1
1813,0.382,1,1,1
1813,0.5016,1,0,1
1813,0.4246,1,0,1
1813,0.3055,1,0,1
1813,0.5032,1,0,1
1813,0.3724,1,0,1
1813,0.5032,1,1,1
1813,0.3037,1,1,1
1813,0.3038,1,1,1
1813,0.4224,1,0,1
1813,0.3885,1,0,1
1813,0.30620000000000003,1,0,1
1813,0.2979,1,1,1
1813,0.2709,0,1,1
1813,0.27,0,0,1
1813,0.3998,1,0,1
1813,0.4876,1,1,1
1813,0.4225,1,1,1
1813,0.3227,1,0,1
1813,0.4004,1,1,1
1813,0.4689,1,0,1
1813,0.5536,1,0,1
1813,0.3703,1,0,1
1813,0.256,1,1,1
1813,0.339,0,1,1
1813,0.3199,1,0,1
1813,0.412,1,0,1
1813,0.2569,0,1,1
1813,0.322,1,0,1
1813,0.5219,1,1,1
1813,0.4059,1,0,1
1813,0.3392,1,0,1
1813,0.4696,1,1,1
1813,0.422,1,1,1
1813,0.5116,1,1,1
1813,0.3366,1,1,1
1813,0.3227,1,1,1
1813,0.4025,1,1,1
1813,0.3211,1,0,1
1813,0.2859,1,0,1
1813,0.3889,1,1,1
1813,0.3724,1,0,1
1813,0.3359,1,0,1
1813,0.3693,1,1,1
1813,0.5701,1,1,1
1813,0.354,1,0,1
1813,0.3858,1,0,1
1813,0.3068,1,1,1
1813,0.3876,1,0,1
1813,0.3221,1,1,1
1813,0.4234,1,0,1
1813,0.4228,1,1,1
1813,0.4203,1,0,1
1813,0.3563,1,1,1
1813,0.3547,0,1,1
1813,0.6213,1,1,1
1813,0.3221,1,1,1
1813,0.3389,0,1,1
1813,0.3371,0,1,1
1813,0.3738,1,1,1
1813,0.3728,1,0,1
1813,0.6369,1,1,1
1813,0.2884,1,0,1
1813,0.3709,1,0,1
1813,0.321,1,1,1
1813,0.3202,1,1,1
1813,0.3889,1,1,1
1813,0.4376,1,1,1
1813,0.271,0,1,1
1813,0.4566,1,0,1
1813,0.3975,1,0,1
1813,0.4538,1,1,1
1813,0.4057,1,1,1
1813,0.3396,1,0,1
1813,0.439,1,1,1
1813,0.3225,1,0,1
1813,0.3378,1,1,1
1813,0.2557,1,1,1
1813,0.4723,1,1,1
1813,0.2918,0,1,1
1813,0.3224,1,1,1
1813,0.4028,1,1,1
1813,0.553,1,1,1
1813,0.4539,1,1,1
1813,0.4388,1,1,1
1813,0.3204,1,1,1
1813,0.3561,1,0,1
1813,0.3003,0,1,1
1813,0.3053,1,0,1
1813,0.4531,1,1,1
1813,0.4528,1,1,1
1813,0.3709,1,0,1
1813,0.3223,1,0,1
1813,0.4362,1,1,1
1813,0.4056,1,0,1
1813,0.4222,1,0,1
1813,0.3541,1,0,1
1813,0.3559,1,0,1
1813,0.5377,1,1,1
1813,0.4706,1,0,1
1813,0.3039,1,0,1
1813,0.4208,1,0,1
1813,0.4217,1,0,1
1813,0.2888,0,1,1
1813,0.3546,1,0,1
1813,0.3528,1,0,1
1813,0.2751,1,1,1
1813,0.3718,1,1,1
1813,0.322,1,1,1
1813,0.6063,1,0,1
1813,0.4214,1,0,1
1813,0.5055,1,0,1
1813,0.3138,1,0,1
1813,0.4054,1,0,1
1813,0.3368,1,1,1
1813,0.4198,1,0,1
1813,0.4045,1,0,1
1813,0.3864,1,1,1
1813,0.3057,1,1,1
1813,0.4037,1,0,1
1813,0.3892,1,1,1
1813,0.4701,1,1,1
1813,0.5892,1,1,1
1813,0.4035,1,0,1
1813,0.4556,1,0,1
1813,0.4889,1,0,1
1813,0.5383,1,1,1
1813,0.4241,0,1,1
1813,0.3719,1,0,1
1813,0.3713,1,1,1
1813,0.3063,1,0,1
1813,0.3705,1,1,1
1813,0.3221,1,1,1
1813,0.4045,1,0,1
1813,0.3887,0,1,1
1813,0.3203,1,0,1
1813,0.4395,1,1,1
1813,0.3385,1,0,1
1813,0.3744,1,0,1
1813,0.4197,1,0,1
1813,0.3897,1,0,1
1813,0.3556,1,1,1
1813,0.5376,1,1,1
1813,0.3699,1,0,1
1813,0.3867,1,0,1
1813,0.3367,1,0,1
1813,0.4385,1,1,1
1813,0.4234,1,0,1
1813,0.3387,0,1,1
1813,0.4037,1,0,1
1813,0.3531,1,0,1
1813,0.3525,1,1,1
1813,0.3227,1,1,1
1813,0.423,1,1,1
1813,0.4038,1,0,1
1813,0.4057,1,1,1
1813,0.4376,1,1,1
1813,0.3232,1,0,1
1813,0.3575,1,1,1
1813,0.424,1,0,1
1813,0.3341,1,0,1
1813,0.3722,1,1,1
1813,0.3534,1,0,1
1813,0.3632,1,0,1
1813,0.3036,1,1,1
1813,0.3707,1,0,1
1813,0.4553,1,1,1
1813,0.3136,1,0,1
1813,0.5395,1,0,1
1813,0.4055,1,1,1
1813,0.3393,1,1,1
1813,0.4898,1,0,1
1813,0.538,1,0,1
1813,0.323,1,0,1
1813,0.3712,1,0,1
1813,0.3537,1,1,1
1813,0.3388,1,1,1
1813,0.614,1,1,1
1813,0.4392,1,0,1
1813,0.3889,1,1,1
1813,0.4891,1,1,1
1813,0.3056,1,0,1
1813,0.3045,1,0,1
1813,0.2556,1,0,1
1813,0.3361,1,1,1
1813,0.4234,1,1,1
1813,0.4383,1,1,1
1813,0.3246,0,1,1
1813,0.4058,1,0,1
1813,0.3364,1,0,1
1813,0.4221,1,1,1
1813,0.5387,1,1,1
1813,0.3219,1,0,1
1813,0.3216,0,0,1
1813,0.3225,1,0,1
1813,0.4373,1,1,1
1813,0.3366,1,1,1
1813,0.3027,1,0,1
1813,0.3388,1,0,1
1813,0.3887,1,1,1
1813,0.2891,0,1,1
1813,0.4034,1,1,1
1813,0.439,1,1,1
1813,0.2699,1,0,1
1813,0.5897,1,1,1
1813,0.4532,1,1,1
1813,0.3569,1,1,1
1813,0.4045,1,1,1
1813,0.3906,1,0,1
1813,0.3731,1,0,1
1813,0.3721,1,0,1
1813,0.2536,0,0,1
1813,0.4559,1,1,1
1813,0.4038,1,0,1
1813,0.3727,1,0,1
1813,0.4045,1,0,1
1813,0.3539,1,0,1
1813,0.2884,1,1,1
1813,0.372,1,0,1
1813,0.3371,1,0,1
1813,0.42,0,1,1
1813,0.4375,1,1,1
1813,0.2894,0,1,1
1813,0.4056,1,0,1
1813,0.5588,1,1,1
1813,0.3231,1,0,1
1813,0.4056,1,0,1
1813,0.3721,0,0,1
1813,0.3553,1,0,1
1813,0.339,1,0,1
1813,0.3557,1,0,1
1813,0.3703,1,1,1
1813,0.3545,1,1,1
1813,0.3203,1,0,1
1813,0.2701,0,1,1
1813,0.3045,0,1,1
1813,0.3057,1,1,1
1813,0.339,1,1,1
1813,0.4048,1,0,1
1813,0.4057,1,1,1
1813,0.3696,1,0,1
1813,0.3076,1,0,1
1813,0.4224,1,0,1
1813,0.4069,1,0,1
1813,0.4202,1,1,1
1813,0.2887,0,1,1
1813,0.2862,1,0,1
1813,0.3887,1,0,1
1813,0.3057,1,1,1
1813,0.3054,1,0,1
1813,0.3219,1,1,1
1813,0.348,0,1,1
1813,0.3241,1,1,1
1813,0.5536,1,0,1
1813,0.4407,1,1,1
1813,0.3199,1,1,1
1813,0.389,1,0,1
1813,0.4376,1,0,1
1813,0.3195,1,1,1
1813,0.356,1,0,1
1813,0.3367,1,1,1
1813,0.3713,1,0,1
1813,0.2884,0,0,1
1813,0.4313,1,1,1
1813,0.3567,1,1,1
1813,0.4029,1,0,1
1813,0.338,0,1,1
1821,0.3377,1,0,1
1821,0.343,1,0,1
1821,0.382099999,1,1,1
1821,0.4468,1,1,1
1821,0.6295,1,1,1
1821,0.4328,1,0,1
1821,0.3615,1,0,1
1821,0.4038,1,1,1
1821,0.314599999,1,0,1
1821,0.5042,1,1,1
1821,0.298400001,1,0,1
1821,0.435700001,1,0,1
1821,0.3532,1,0,1
1821,0.420900001,1,1,1
1821,0.397,1,1,1
1821,0.3664,1,0,1
1821,0.419,1,0,1
1821,0.3783,1,0,1
1821,0.389,1,0,1
1821,0.4363,1,1,1
1821,0.3765,1,0,1
1821,0.3966,1,1,1
1821,0.3286,1,1,1
1821,0.3421,1,0,1
1821,0.3147,1,0,1
1821,0.5269,1,0,1
1821,0.3859,1,0,1
1821,0.339599999,1,0,1
1821,0.498599999,1,1,1
1821,0.347099999,1,0,1
1821,0.3457,1,0,1
1821,0.403299999,1,0,1
1821,0.336,1,1,1
1821,0.3658,1,1,1
1821,0.471,1,0,1
1821,0.5007,1,1,1
1821,0.4823,1,1,1
1821,0.3635,1,1,1
1821,0.3695,1,1,1
1821,0.5845,1,1,1
1821,0.387400001,1,0,1
1821,0.3605,1,1,1
1821,0.3814,1,0,1
1821,0.3525,1,0,1
1821,0.4832,1,1,1
1821,0.4018,1,1,1
1821,0.388700001,1,1,1
1821,0.441200001,1,0,1
1821,0.321099999,1,1,1
1821,0.451299999,1,0,1
1821,0.524,1,1,1
1821,0.4194,1,0,1
1821,0.451799999,1,0,1
1821,0.4979,1,1,1
1821,0.48,1,0,1
1821,0.3573,1,0,1
1821,0.468799999,1,1,1
1821,0.4132,1,0,1
1821,0.485700001,1,1,1
1821,0.280799999,1,0,1
1821,0.418799999,1,0,1
1821,0.4016,1,1,1
1821,0.360400001,1,0,1
1821,0.4642,1,1,1
1821,0.4221,1,0,1
1821,0.3526,1,0,1
1821,0.3717,0,1,1
1821,0.3567,1,0,1
1821,0.5019,1,1,1
1821,0.4682,1,1,1
1821,0.381700001,1,0,1
1821,0.3888,1,1,1
1821,0.375599999,1,0,1
1821,0.3144,1,0,1
1821,0.2932,1,1,1
1821,0.3304,1,0,1
1821,0.4142,1,0,1
1821,0.335400001,0,1,1
1821,0.3523,1,1,1
1821,0.443299999,1,0,1
1821,0.4895,1,1,1
1821,0.479,1,1,1
1821,0.3723,0,1,1
1821,0.4685,1,1,1
1821,0.369599999,1,1,1
1821,0.394900001,1,0,1
1821,0.3307,1,0,1
1821,0.385,1,1,1
1821,0.5201,1,0,1
1821,0.6375,1,0,1
1821,0.3375,1,0,1
1821,0.3782,1,0,1
1821,0.3702,1,0,1
1821,0.315599999,0,1,1
1821,0.3302,1,0,1
1821,0.404200001,1,0,1
1821,0.3793,1,1,1
1821,0.3454,1,0,1
1821,0.4845,1,1,1
1821,0.5828,1,1,1
1821,0.4088,1,1,1
1821,0.367,1,0,1
1821,0.338,1,1,1
1821,0.4987,1,0,1
1821,0.4472,1,1,1
1821,0.486900001,1,0,1
1821,0.3674,1,0,1
1821,0.4532,1,0,1
1821,0.3416,1,0,1
1821,0.3473,1,1,1
1821,0.342900001,1,1,1
1821,0.462,1,1,1
1821,0.4193,1,0,1
1821,0.373099999,1,1,1
1821,0.3293,1,0,1
1821,0.3895,1,0,1
1821,0.3091,1,0,1
1821,0.4196,1,0,1
1821,0.3675,1,0,1
1821,0.3451,1,0,1
1821,0.491,1,1,1
1821,0.367200001,1,0,1
1821,0.3501,1,0,1
1821,0.467,1,0,1
1821,0.3966,1,0,1
1821,0.4028,1,1,1
1821,0.4134,1,0,1
1821,0.5433,1,1,1
1821,0.528900001,1,1,1
1821,0.5763,1,1,1
1821,0.3155,1,1,1
1821,0.4341,1,0,1
1821,0.400900001,1,0,1
1821,0.6853,1,0,1
1821,0.568200001,1,1,1
1821,0.4385,1,0,1
1821,0.3623,1,0,1
1821,0.385599999,1,1,1
1821,0.6254,1,1,1
1821,0.3993,1,0,1
1821,0.5095,1,0,1
1821,0.2951,1,0,1
1821,0.5186,1,0,1
1821,0.363900001,1,0,1
1821,0.3829,1,0,1
1821,0.350900001,1,1,1
1821,0.352099999,1,0,1
1821,0.3863,1,0,1
1821,0.5525,1,1,1
1821,0.275099999,1,0,1
1821,0.355,1,0,1
1821,0.45,1,1,1
1821,0.3694,1,1,1
1821,0.2825,1,0,1
1821,0.2987,1,1,1
1821,0.519599999,1,0,1
1821,0.5285,1,0,1
1821,0.3525,1,1,1
1821,0.746599999,1,0,1
1821,0.5533,1,1,1
1821,0.4545,1,0,1
1821,0.532,1,0,1
1821,0.3671,1,0,1
1821,0.3556,1,0,1
1821,0.3362,1,0,1
1821,0.4002,1,0,1
1821,0.2847,0,1,1
1821,0.3529,1,0,1
1821,0.3266,0,0,1
1821,0.4303,1,0,1
1821,0.6876,1,0,1
1821,0.3315,1,0,1
1821,0.3676,1,0,1
1821,0.3128,1,1,1
1821,0.3543,1,1,1
1821,0.3474,1,0,1
1821,0.4023,1,1,1
1821,0.3837,1,0,1
1821,0.4301,1,1,1
1821,0.5557,1,1,1
1821,0.4543,1,0,1
1821,0.3482,0,1,1
1821,0.3365,1,0,1
1821,0.631099999,1,1,1
1821,0.502,1,1,1
1821,0.4877,1,1,1
1821,0.3302,1,1,1
1821,0.405599999,1,1,1
1821,0.2969,1,1,1
1821,0.3817,1,1,1
1821,0.584299999,1,1,1
1821,0.4337,1,1,1
1821,0.457099999,1,1,1
1821,0.497700001,1,1,1
1821,0.4219,1,0,1
1821,0.4974,1,0,1
1821,0.352,1,1,1
1821,0.3179,1,1,1
1821,0.3789,1,0,1
1821,0.530099999,1,1,1
1821,0.3863,1,1,1
1821,0.6979,1,0,1
1821,0.3934,1,1,1
1821,0.3665,1,1,1
1821,0.418900001,1,0,1
1821,0.367400001,1,0,1
1821,0.454,1,0,1
1821,0.3905,1,1,1
1821,0.4131,1,1,1
1821,0.340599999,0,1,1
1821,0.4015,1,0,1
1821,0.597099999,1,1,1
1821,0.5161,1,1,1
1821,0.4784,1,1,1
1821,0.329700001,1,0,1
1821,0.523799999,1,0,1
1821,0.6177,1,1,1
1821,0.3037,1,0,1
1821,0.3776,1,1,1
1821,0.4349,1,1,1
1821,0.5638,1,1,1
1821,0.393900001,1,1,1
1821,0.295,1,0,1
1821,0.3573,1,1,1
1821,0.4875,1,1,1
1821,0.3518,1,1,1
1821,0.4838,1,1,1
1821,0.381,1,0,1
1821,0.3146,1,1,1
1821,0.2825,1,0,1
1821,0.384599999,1,1,1
1821,0.4064,1,0,1
1821,0.4321,1,1,1
1821,0.3364,1,1,1
1821,0.5974,1,0,1
1821,0.3635,1,0,1
1821,0.5372,1,0,1
1821,0.3155,1,1,1
1821,0.5675,1,1,1
1821,0.3918,1,0,1
1821,0.4865,1,1,1
1821,0.5549,1,1,1
1821,0.4211,1,1,1
1821,0.2806,1,0,1
1821,0.443099999,1,0,1
1821,0.3532,1,0,1
1821,0.3272,1,0,1
1821,0.385099999,1,0,1
1821,0.434,1,1,1
1821,0.3855,1,0,1
1821,0.4437,1,0,1
1821,0.412900001,1,1,1
1821,0.318099999,1,1,1
1821,0.49370000000000003,1,0,1
1821,0.304,1,1,1
1821,0.331299999,1,0,1
1821,0.5027,1,0,1
1821,0.535,0,1,1
1821,0.3721,1,0,1
1821,0.446700001,1,1,1
1821,0.4585,1,1,1
1821,0.3559,1,0,1
1821,0.4333,1,1,1
1821,0.3343,1,0,1
1821,0.3931,1,0,1
1821,0.393700001,1,1,1
1821,0.3969,1,0,1
1821,0.3765,1,0,1
1821,0.3155,1,1,1
1821,0.3551,1,1,1
1821,0.495,1,1,1
1821,0.347299999,1,0,1
1821,0.571,1,0,1
1821,0.4638,1,1,1
1821,0.3535,1,1,1
1821,0.7106,1,1,1
1821,0.389,1,1,1
1821,0.385900001,1,1,1
1821,0.3355,1,0,1
1821,0.3477,0,1,1
1821,0.4774,1,1,1
1821,0.3887,1,1,1
1821,0.4985,1,0,1
1821,0.3865,1,1,1
1821,0.5183,1,1,1
1821,0.705900001,1,0,1
1821,0.4881,1,1,1
1821,0.3465,1,0,1
1821,0.537299999,1,1,1
1821,0.549,1,0,1
1821,0.3808,1,0,1
1821,0.567400001,1,0,1
1821,0.6239,1,1,1
1821,0.313799999,1,0,1
1821,0.3185,1,0,1
1821,0.362700001,1,0,1
1821,0.3653,1,0,1
1821,0.3201,0,1,1
1821,0.2865,0,0,1
1821,0.302400001,1,1,1
1821,0.294400001,1,0,1
1821,0.4625,1,1,1
1821,0.447900001,1,1,1
1821,0.362099999,1,0,1
1821,0.382599999,1,1,1
1821,0.392400001,1,1,1
1821,0.3523,1,0,1
1821,0.3473,1,0,1
1821,0.3422,1,0,1
1821,0.4713,1,1,1
1821,0.297,1,0,1
1821,0.492200001,1,0,1
1821,0.4655,1,1,1
1821,0.3573,1,0,1
1821,0.3651,0,1,1
1821,0.3132,1,1,1
1821,0.4845,1,1,1
1821,0.3846,1,0,1
1821,0.4406,1,0,1
1821,0.648099999,1,0,1
1821,0.2916,1,0,1
1821,0.299,1,0,1
1821,0.5037,1,1,1
1821,0.4675,1,1,1
1821,0.3534,0,1,1
1821,0.4113,1,1,1
1821,0.4865,1,1,1
1821,0.3658,1,1,1
1821,0.3544,1,0,1
1821,0.4338,1,1,1
1821,0.5307,1,1,1
1821,0.6489,1,1,1
1821,0.485,1,1,1
1821,0.3867,1,1,1
1821,0.3391,1,1,1
1821,0.3585,1,1,1
1821,0.3334,1,0,1
1821,0.388599999,1,1,1
1821,0.5682,1,0,1
1821,0.387400001,1,1,1
1821,0.518,1,0,1
1821,0.5473,1,1,1
1821,0.4204,1,1,1
1821,0.3811,0,1,1
1821,0.523,1,1,1
1821,0.4008,1,0,1
1821,0.5257,1,1,1
1821,0.4011,1,1,1
1821,0.3473,0,1,1
1821,0.3461,1,0,1
1821,0.3375,1,1,1
1821,0.3689,1,0,1
1821,0.27,1,0,1
1821,0.3523,1,0,1
1821,0.296400001,1,0,1
1821,0.3402,1,0,1
1821,0.3806,1,1,1
1821,0.5723,1,0,1
1821,0.3207,1,1,1
1821,0.483099999,1,0,1
1821,0.447700001,1,1,1
1821,0.483,1,1,1
1821,0.404099999,1,0,1
1821,0.6751,1,0,1
1821,0.664299999,1,1,1
1821,0.3525,1,0,1
1821,0.4098,1,0,1
1821,0.3895,1,0,1
1821,0.3624,1,1,1
1821,0.3796,1,1,1
1821,0.403700001,1,0,1
1821,0.6356,1,0,1
1821,0.3774,1,1,1
1821,0.4178,1,0,1
1821,0.4572,1,0,1
1821,0.3974,1,0,1
1821,0.304900001,1,0,1
1821,0.5147,1,1,1
1821,0.3732,1,0,1
1821,0.3158,1,0,1
1821,0.6783,1,1,1
1821,0.548,1,1,1
1821,0.378,1,0,1
1821,0.3213,1,1,1
1821,0.3704,0,1,1
1821,0.3551,1,0,1
1821,0.4365,1,1,1
1821,0.3887,1,0,1
1821,0.4928,1,1,1
1821,0.371,1,0,1
1821,0.3855,1,0,1
1821,0.3944,1,1,1
1821,0.488900001,1,0,1
1821,0.3213,1,0,1
1821,0.5587,1,1,1
1821,0.4315,1,0,1
1821,0.4481,1,1,1
1821,0.3083,0,0,1
1821,0.3367,1,1,1
1821,0.3644,1,1,1
1821,0.5825,1,1,1
1821,0.4935,1,1,1
1821,0.3308,1,0,1
1821,0.431200001,1,1,1
3286,0.303,1,0,1
3286,0.289,1,1,1
3286,0.364,1,1,1
3286,0.581,1,0,1
3286,0.392,1,1,1
3286,0.435,1,1,1
3286,0.404,1,0,1
3286,0.399,1,0,1
3286,0.444,1,1,1
3286,0.365,1,0,1
3286,0.513,1,1,1
3286,0.329,1,1,1
3286,0.313,1,0,1
3286,0.393,1,1,1
3286,0.502,1,0,1
3286,0.585,1,1,1
3286,0.466,1,1,1
3286,0.403,1,0,1
3286,0.356,1,0,1
3286,0.29,1,0,1
3286,0.353,1,1,1
3286,0.538,1,1,1
3286,0.37,1,0,1
3286,0.334,1,0,1
3286,0.338,1,0,1
3286,0.39,0,1,1
3286,0.422,1,0,1
3286,0.382,1,0,1
3286,0.432,1,0,1
3286,0.378,1,0,1
3286,0.338,1,0,1
3286,0.432,1,1,1
3286,0.362,1,0,1
3286,0.377,1,1,1
3286,0.455,1,0,1
3286,0.46,1,1,1
3286,0.371,1,0,1
3286,0.559,1,1,1
3286,0.462,1,1,1
3286,0.362,1,1,1
3286,0.354,1,0,1
3286,0.372,1,0,1
3286,0.399,1,0,1
3286,0.368,1,0,1
3286,0.381,1,1,1
3286,0.443,1,0,1
3286,0.329,1,0,1
3286,0.392,1,0,1
3286,0.391,0,0,1
3286,0.346,1,0,1
3286,0.655,1,1,1
3286,0.412,1,0,1
3286,0.346,1,0,1
3286,0.359,1,1,1
3286,0.42,1,0,1
3286,0.426,1,0,1
3286,0.479,1,1,1
3286,0.414,1,1,1
3286,0.378,1,0,1
3286,0.498,1,1,1
3286,0.484,1,0,1
3286,0.57,1,1,1
3286,0.399,1,1,1
3286,0.287,1,0,1
3286,0.332,1,1,1
3286,0.362,1,0,1
3286,0.575,1,1,1
3286,0.43,1,0,1
3286,0.392,1,1,1
3286,0.33,1,1,1
3286,0.51,1,1,1
3286,0.477,1,0,1
3286,0.418,1,0,1
3286,0.383,1,1,1
3286,0.412,1,1,1
3286,0.365,1,0,1
3286,0.56,1,0,1
3286,0.361,1,1,1
3286,0.31,1,1,1
3286,0.402,1,0,1
3286,0.465,1,0,1
3286,0.447,1,0,1
3286,0.383,1,1,1
3286,0.394,1,1,1
3286,0.485,1,1,1
3286,0.407,1,0,1
3286,0.376,1,0,1
3286,0.516,1,1,1
3286,0.366,1,0,1
3286,0.421,1,1,1
3286,0.342,1,1,1
3286,0.356,1,0,1
3286,0.38,1,0,1
3286,0.397,1,0,1
3286,0.341,1,1,1
3286,0.55,1,1,1
3286,0.366,1,1,1
3286,0.457,1,1,1
3286,0.418,0,0,1
3286,0.411,1,0,1
3286,0.466,1,1,1
3286,0.293,1,1,1
3286,0.502,1,1,1
3286,0.352,1,1,1
3286,0.287,1,1,1
3286,0.5,1,1,1
3286,0.34,1,0,1
3286,0.338,1,0,1
3286,0.389,1,0,1
3286,0.365,1,1,1
3286,0.373,1,0,1
3286,0.359,1,1,1
3286,0.381,1,1,1
3286,0.392,1,1,1
3286,0.532,1,0,1
3286,0.434,1,1,1
3286,0.499,1,1,1
3286,0.351,1,1,1
3286,0.329,1,0,1
3286,0.444,1,0,1
3286,0.305,1,0,1
3286,0.348,1,0,1
3286,0.512,1,1,1
3286,0.375,1,1,1
3286,0.4,1,1,1
3286,0.377,1,0,1
3286,0.411,1,1,1
3286,0.402,1,1,1
3286,0.399,1,1,1
3286,0.346,1,0,1
3286,0.34,1,1,1
3286,0.4,1,1,1
3286,0.472,1,1,1
3286,0.552,1,0,1
3286,0.367,1,1,1
3286,0.402,1,1,1
3286,0.72,1,0,1
3286,0.639,1,0,1
3286,0.382,1,0,1
3286,0.359,0,0,1
3286,0.328,1,0,1
3286,0.311,1,0,1
3286,0.498,1,1,1
3286,0.404,1,0,1
3286,0.289,1,0,1
3286,0.517,1,1,1
3286,0.352,1,0,1
3286,0.371,1,0,1
3286,0.584,1,0,1
3286,0.426,1,0,1
3286,0.407,1,1,1
3286,0.313,1,0,1
3286,0.531,1,1,1
3286,0.5,1,1,1
3286,0.363,1,0,1
3286,0.331,1,1,1
3286,0.304,1,0,1
3286,0.402,0,1,1
3286,0.534,1,1,1
3286,0.351,1,1,1
3286,0.536,1,1,1
3286,0.456,1,1,1
3286,0.354,1,1,1
3286,0.37,1,1,1
3286,0.575,1,1,1
3286,0.311,1,0,1
3286,0.448,1,1,1
3286,0.449,1,1,1
3286,0.313,1,1,1
3286,0.347,1,0,1
3286,0.349,1,1,1
3286,0.457,1,1,1
3286,0.385,1,0,1
3286,0.514,1,1,1
3286,0.337,1,0,1
3286,0.373,1,0,1
3286,0.454,1,1,1
3286,0.372,1,1,1
3286,0.425,1,1,1
3286,0.328,1,0,1
3286,0.325,1,1,1
3286,0.338,1,0,1
